#Ex-MESA profile, from P12_MESA_Profile.data
#[Mass]                  [Pressure]              [Temperature]           [Radius]                [Density]               [E_internal]            
6.8011117e+32           1.6926463e+20           5.5816262e+07           1.0667171e+09           3.2653441e+04           7.8025821e+15          
6.7597234e+32           1.7853091e+20           5.6125659e+07           1.0577959e+09           3.3933766e+04           7.9209588e+15          
6.7363183e+32           1.8548702e+20           5.6349964e+07           1.0528774e+09           3.4879983e+04           8.0076178e+15          
6.7118161e+32           1.9231886e+20           5.6562427e+07           1.0478204e+09           3.5797931e+04           8.0909035e+15          
6.6899958e+32           2.0078395e+20           5.6817385e+07           1.0433924e+09           3.6920063e+04           8.1918410e+15          
6.6551996e+32           2.1240795e+20           5.7150199e+07           1.0364711e+09           3.8435912e+04           8.3264494e+15          
6.6138984e+32           2.2186476e+20           5.7405360e+07           1.0284653e+09           3.9649556e+04           8.4326761e+15          
6.5948059e+32           2.3009360e+20           5.7621427e+07           1.0248369e+09           4.0690859e+04           8.5231318e+15          
6.5619345e+32           2.4104131e+20           5.7895796e+07           1.0186914e+09           4.2057466e+04           8.6405113e+15          
6.5269779e+32           2.5342043e+20           5.8191163e+07           1.0122901e+09           4.3577879e+04           8.7695210e+15          
6.4867472e+32           2.6565953e+20           5.8467268e+07           1.0050838e+09           4.5057131e+04           8.8933804e+15          
6.4542873e+32           2.7815492e+20           5.8736779e+07           9.9938774e+08           4.6543605e+04           9.0164661e+15          
6.4138377e+32           2.9491104e+20           5.9078645e+07           9.9242871e+08           4.8502218e+04           9.1765026e+15          
6.3586121e+32           3.0914853e+20           5.9348065e+07           9.8316090e+08           5.0138506e+04           9.3080385e+15          
6.3348579e+32           3.1922298e+20           5.9532670e+07           9.7925265e+08           5.1280379e+04           9.3990665e+15          
6.3034031e+32           3.3292307e+20           5.9773273e+07           9.7414586e+08           5.2813924e+04           9.5201436e+15          
6.2609670e+32           3.5533238e+20           6.0144999e+07           9.6737418e+08           5.5276617e+04           9.7120183e+15          
6.1850685e+32           3.7645244e+20           6.0461529e+07           9.5557792e+08           5.7552564e+04           9.8858377e+15          
6.1534786e+32           3.9286432e+20           6.0697368e+07           9.5077982e+08           5.9290148e+04           1.0017139e+16          
6.1027867e+32           4.1052627e+20           6.0934640e+07           9.4320811e+08           6.1133878e+04           1.0154648e+16          
6.0670042e+32           4.3215636e+20           6.1211757e+07           9.3795363e+08           6.3354589e+04           1.0318468e+16          
5.9986135e+32           4.5308865e+20           6.1456712e+07           9.2810537e+08           6.5470005e+04           1.0472027e+16          
5.9692576e+32           4.7001350e+20           6.1647228e+07           9.2395261e+08           6.7155280e+04           1.0593244e+16          
5.9206035e+32           5.0011206e+20           6.1964925e+07           9.1716260e+08           7.0101928e+04           1.0802484e+16          
5.8334539e+32           5.2853235e+20           6.2232194e+07           9.0527154e+08           7.2832098e+04           1.0992722e+16          
5.7970757e+32           5.5278512e+20           6.2449521e+07           9.0040486e+08           7.5121026e+04           1.1150477e+16          
5.7296413e+32           5.7782801e+20           6.2654670e+07           8.9152369e+08           7.7450593e+04           1.1308789e+16          
5.6928355e+32           6.0681818e+20           6.2880772e+07           8.8674963e+08           8.0103126e+04           1.1487189e+16          
5.6107711e+32           6.3617266e+20           6.3085839e+07           8.7627892e+08           8.2747584e+04           1.1662295e+16          
5.5763779e+32           6.6441569e+20           6.3274195e+07           8.7195864e+08           8.5251140e+04           1.1826435e+16          
5.5002389e+32           7.0369692e+20           6.3510455e+07           8.6252768e+08           8.8674858e+04           1.2047606e+16          
5.4271526e+32           7.4521276e+20           6.3736348e+07           8.5363755e+08           9.2222899e+04           1.2273340e+16          
5.3468893e+32           7.8132634e+20           6.3912126e+07           8.4404452e+08           9.5255510e+04           1.2463435e+16          
5.2977398e+32           8.1452570e+20           6.4062948e+07           8.3825268e+08           9.8000542e+04           1.2633642e+16          
5.2300778e+32           8.5785182e+20           6.4241753e+07           8.3037517e+08           1.0152599e+05           1.2849503e+16          
5.1490484e+32           9.1656634e+20           6.4457308e+07           8.2107860e+08           1.0620712e+05           1.3131746e+16          
5.0344169e+32           9.7030674e+20           6.4623699e+07           8.0816147e+08           1.1040386e+05           1.3380317e+16          
4.9771425e+32           1.0167146e+21           6.4755365e+07           8.0180324e+08           1.1396214e+05           1.3588517e+16          
4.8889282e+32           1.0671774e+21           6.4880074e+07           7.9212422e+08           1.1776921e+05           1.3808345e+16          
4.8237242e+32           1.1283563e+21           6.5016171e+07           7.8505335e+08           1.2230095e+05           1.4066733e+16          
4.7070577e+32           1.1973295e+21           6.5142223e+07           7.7256282e+08           1.2731077e+05           1.4347861e+16          
4.6266576e+32           1.2476954e+21           6.5221992e+07           7.6406625e+08           1.3090578e+05           1.4547022e+16          
4.5669893e+32           1.2991189e+21           6.5294890e+07           7.5781429e+08           1.3452383e+05           1.4745486e+16          
4.4864638e+32           1.3640191e+21           6.5373503e+07           7.4944381e+08           1.3901964e+05           1.4989279e+16          
4.3947054e+32           1.4188419e+21           6.5428261e+07           7.3999201e+08           1.4275985e+05           1.5189761e+16          
4.3452469e+32           1.4822074e+21           6.5484893e+07           7.3493273e+08           1.4701929e+05           1.5415878e+16          
4.2340944e+32           1.5635343e+21           6.5540129e+07           7.2364327e+08           1.5239504e+05           1.5697606e+16          
4.1464003e+32           1.6455615e+21           6.5583529e+07           7.1480844e+08           1.5771798e+05           1.5973052e+16          
4.0391134e+32           1.7225499e+21           6.5611712e+07           7.0407450e+08           1.6263022e+05           1.6224101e+16          
3.9695686e+32           1.7979219e+21           6.5632172e+07           6.9715562e+08           1.6736484e+05           1.6463456e+16          
3.8697841e+32           1.8990330e+21           6.5647273e+07           6.8727362e+08           1.7360705e+05           1.6775347e+16          
3.7494902e+32           1.9800970e+21           6.5648994e+07           6.7541964e+08           1.7852781e+05           1.7018211e+16          
3.6999217e+32           2.0494005e+21           6.5647195e+07           6.7055084e+08           1.8267763e+05           1.7221244e+16          
3.6065231e+32           2.1203432e+21           6.5639605e+07           6.6139561e+08           1.8687498e+05           1.7424826e+16          
3.5578161e+32           2.1876581e+21           6.5629820e+07           6.5662926e+08           1.9081160e+05           1.7614309e+16          
3.4737363e+32           2.3030053e+21           6.5606058e+07           6.4841007e+08           1.9745879e+05           1.7931081e+16          
3.3362233e+32           2.4205170e+21           6.5571860e+07           6.3497840e+08           2.0411112e+05           1.8244113e+16          
3.2575598e+32           2.5137366e+21           6.5540867e+07           6.2729436e+08           2.0930639e+05           1.8486101e+16          
3.1689422e+32           2.6024982e+21           6.5507694e+07           6.1862988e+08           2.1418971e+05           1.8711601e+16          
3.1026848e+32           2.7245032e+21           6.5458751e+07           6.1214248e+08           2.2080570e+05           1.9014236e+16          
2.9604946e+32           2.8550054e+21           6.5399906e+07           5.9817769e+08           2.2776743e+05           1.9329063e+16          
2.8896156e+32           2.9548540e+21           6.5352834e+07           5.9118918e+08           2.3301721e+05           1.9564231e+16          
2.8011436e+32           3.0751673e+21           6.5293428e+07           5.8243232e+08           2.3925987e+05           1.9841394e+16          
2.7030178e+32           3.2154881e+21           6.5221241e+07           5.7266762e+08           2.4643167e+05           2.0156628e+16          
2.5903632e+32           3.3318256e+21           6.5159205e+07           5.6137554e+08           2.5229307e+05           2.0411850e+16          
2.5346265e+32           3.4673335e+21           6.5085904e+07           5.5575185e+08           2.5902879e+05           2.0702545e+16          
2.3978232e+32           3.6225975e+21           6.4999635e+07           5.4182509e+08           2.6663224e+05           2.1027408e+16          
2.3239400e+32           3.7484497e+21           6.4929015e+07           5.3422256e+08           2.7270997e+05           2.1284716e+16          
2.2313014e+32           3.9164775e+21           6.4833858e+07           5.2459691e+08           2.8071165e+05           2.1620378e+16          
2.1086259e+32           4.0706466e+21           6.4746004e+07           5.1166903e+08           2.8794588e+05           2.1920903e+16          
2.0421103e+32           4.2160539e+21           6.4663052e+07           5.0456320e+08           2.9467971e+05           2.2198212e+16          
1.9343986e+32           4.3746852e+21           6.4572655e+07           4.9289240e+08           3.0193196e+05           2.2494337e+16          
1.8593853e+32           4.4881880e+21           6.4508173e+07           4.8463282e+08           3.0706347e+05           2.2702325e+16          
1.8072724e+32           4.5762584e+21           6.4458287e+07           4.7882462e+08           3.1101327e+05           2.2861565e+16          
1.7626780e+32           4.7198648e+21           6.4377176e+07           4.7380532e+08           3.1739595e+05           2.3117352e+16          
1.6522668e+32           4.8846838e+21           6.4284948e+07           4.6116421e+08           3.2463640e+05           2.3405285e+16          
1.5923461e+32           5.0618768e+21           6.4186413e+07           4.5416561e+08           3.3232383e+05           2.3708450e+16          
1.4735307e+32           5.3200630e+21           6.4044853e+07           4.3995957e+08           3.4335500e+05           2.4139086e+16          
1.3445060e+32           5.5533893e+21           6.3919359e+07           4.2396690e+08           3.5316021e+05           2.4517677e+16          
1.2618529e+32           5.8221840e+21           6.3776831e+07           4.1336298e+08           3.6427561e+05           2.4942229e+16          
1.1097131e+32           6.1065148e+21           6.3630427e+07           3.9295984e+08           3.7583553e+05           2.5378830e+16          
1.0312034e+32           6.3052679e+21           6.3529825e+07           3.8190798e+08           3.8380265e+05           2.5676862e+16          
9.5492019e+31           6.5183272e+21           6.3423825e+07           3.7076314e+08           3.9224455e+05           2.5990190e+16          
8.7203151e+31           6.7975487e+21           6.3287618e+07           3.5812847e+08           4.0316066e+05           2.6391683e+16          
7.5607340e+31           7.0479947e+21           6.3169082e+07           3.3935041e+08           4.1281637e+05           2.6743527e+16          
7.0619110e+31           7.2671544e+21           6.3066779e+07           3.3080344e+08           4.2116641e+05           2.7045317e+16          
6.1577101e+31           7.6367066e+21           6.2898637e+07           3.1442447e+08           4.3504652e+05           2.7542103e+16          
4.8474474e+31           8.1122695e+21           6.2690944e+07           2.8808459e+08           4.5256162e+05           2.8160685e+16          
3.6066450e+31           8.5883492e+21           6.2492013e+07           2.5901204e+08           4.6973439e+05           2.8758561e+16          
2.6045849e+31           9.0597285e+21           6.2302827e+07           2.3079539e+08           4.8640878e+05           2.9331270e+16          
1.6680499e+31           9.5350953e+21           6.2120105e+07           1.9752052e+08           5.0291612e+05           2.9891004e+16          
9.6695640e+30           9.9392219e+21           6.1970642e+07           1.6367309e+08           5.1672197e+05           3.0353818e+16          
5.3573743e+30           1.0207348e+22           6.1874290e+07           1.3381681e+08           5.2577254e+05           3.0654672e+16          
3.6109004e+30           1.0339124e+22           6.1827582e+07           1.1707767e+08           5.3018985e+05           3.0800788e+16          
2.7687976e+30           1.0434094e+22           6.1794165e+07           1.0703865e+08           5.3336113e+05           3.0905398e+16          
1.9110721e+30           1.0520345e+22           6.1764066e+07           9.4473859e+07           5.3623243e+05           3.0999909e+16          
1.4114844e+30           1.0582400e+22           6.1742526e+07           8.5326448e+07           5.3829312e+05           3.1067618e+16          
1.0312759e+30           1.0633215e+22           6.1724967e+07           7.6797334e+07           5.3997740e+05           3.1122887e+16          
7.6441147e+29           1.0676344e+22           6.1710117e+07           6.9464267e+07           5.4140468e+05           3.1169671e+16          
5.3532834e+29           1.0715685e+22           6.1696616e+07           6.1654807e+07           5.4270482e+05           3.1212245e+16          
3.6351600e+29           1.0747711e+22           6.1685657e+07           5.4168072e+07           5.4376200e+05           3.1246834e+16          
2.4897444e+29           1.0776816e+22           6.1675719e+07           4.7731963e+07           5.4472178e+05           3.1278214e+16          
1.3443288e+29           1.0803665e+22           6.1666574e+07           3.8852582e+07           5.4560638e+05           3.1307118e+16          
7.7162095e+28           1.0819834e+22           6.1661075e+07           3.2281082e+07           5.4613872e+05           3.1324503e+16          
4.8526705e+28           1.0829276e+22           6.1657868e+07           2.7653201e+07           5.4644945e+05           3.1334647e+16          
3.4209010e+28           1.0836351e+22           6.1655465e+07           2.4609171e+07           5.4668221e+05           3.1342245e+16          
1.9891314e+28           1.0843535e+22           6.1653027e+07           2.0538260e+07           5.4691854e+05           3.1349958e+16          
9.9456572e+27           1.0849103e+22           6.1651138e+07           1.6299900e+07           5.4710164e+05           3.1355933e+16          
4.9728286e+27           1.0852611e+22           6.1649949e+07           1.2936576e+07           5.4721700e+05           3.1359696e+16          
2.4864143e+27           1.0854821e+22           6.1649199e+07           1.0267436e+07           5.4728967e+05           3.1362067e+16          
1.2432071e+27           1.0856214e+22           6.1648727e+07           8.1491038e+06           5.4733545e+05           3.1363561e+16          
6.2160356e+26           1.0857091e+22           6.1648430e+07           6.4678657e+06           5.4736429e+05           3.1364502e+16          
3.1080178e+26           1.0857644e+22           6.1648243e+07           5.1335081e+06           5.4738246e+05           3.1365095e+16          
1.5540088e+26           1.0858108e+22           6.1648085e+07           4.0744491e+06           5.4739772e+05           3.1365592e+16          
