#Ex-MESA profile, from 0.77M_RGB_jstaff.data
#[Mass]                  [Pressure]              [Temperature]           [Radius]                [Density]               [E_internal]            
1.0546210e+33           2.1480036e+07           9.0035360e+04           2.0571850e+12           1.8084109e-06           1.7816777e+13          
1.0491409e+33           2.3388760e+07           9.3087893e+04           1.9986667e+12           1.9032986e-06           1.8432809e+13          
1.0436609e+33           2.4997598e+07           9.5533886e+04           1.9396995e+12           1.9811810e-06           1.8926285e+13          
1.0409026e+33           2.6140790e+07           9.7226609e+04           1.9098547e+12           2.0350466e-06           1.9267955e+13          
1.0381444e+33           2.7358515e+07           9.8981431e+04           1.8798754e+12           2.0913886e-06           1.9622261e+13          
1.0353723e+33           2.8649520e+07           1.0079059e+05           1.8496010e+12           2.1500127e-06           1.9987919e+13          
1.0326352e+33           3.0639966e+07           1.0350214e+05           1.8195614e+12           2.2379826e-06           2.0536330e+13          
1.0273957e+33           3.3520340e+07           1.0721223e+05           1.7615716e+12           2.3620635e-06           2.1286688e+13          
1.0224432e+33           3.5859239e+07           1.1006343e+05           1.7061868e+12           2.4601671e-06           2.1863904e+13          
1.0200771e+33           3.7442436e+07           1.1194193e+05           1.6795335e+12           2.5248101e-06           2.2244705e+13          
1.0177809e+33           3.9849295e+07           1.1472237e+05           1.6535266e+12           2.6206491e-06           2.2808831e+13          
1.0134031e+33           4.2457722e+07           1.1758169e+05           1.6035045e+12           2.7229351e-06           2.3388946e+13          
1.0113566e+33           4.4217381e+07           1.1946272e+05           1.5799452e+12           2.7902117e-06           2.3770982e+13          
1.0093101e+33           4.6877390e+07           1.2223429e+05           1.5562560e+12           2.8895710e-06           2.4334437e+13          
1.0055204e+33           5.0552512e+07           1.2588109e+05           1.5120020e+12           3.0239132e-06           2.5076370e+13          
1.0020985e+33           5.4148833e+07           1.2929029e+05           1.4716198e+12           3.1517450e-06           2.5770882e+13          
9.9916600e+32           5.7809010e+07           1.3262232e+05           1.4366755e+12           3.2783399e-06           2.6450435e+13          
9.9620669e+32           6.1880589e+07           1.3617552e+05           1.4010661e+12           3.4155589e-06           2.7175899e+13          
9.9322042e+32           6.6430445e+07           1.3997468e+05           1.3647594e+12           3.5648067e-06           2.7952614e+13          
9.9020708e+32           7.1539984e+07           1.4404866e+05           1.3277191e+12           3.7277442e-06           2.8786840e+13          
9.8716663e+32           7.7309183e+07           1.4843148e+05           1.2899062e+12           3.9064482e-06           2.9685220e+13          
9.8409900e+32           8.3862139e+07           1.5316371e+05           1.2512775e+12           4.1032594e-06           3.0656899e+13          
9.8100409e+32           8.9473110e+07           1.5700575e+05           1.2117838e+12           4.2678040e-06           3.1447008e+13          
9.7944299e+32           9.3489851e+07           1.5968114e+05           1.1916679e+12           4.3826455e-06           3.1997746e+13          
9.7788188e+32           9.9970226e+07           1.6387698e+05           1.1714038e+12           4.5630621e-06           3.2862875e+13          
9.7473227e+32           1.0998839e+08           1.6998977e+05           1.1300077e+12           4.8346049e-06           3.4125350e+13          
9.7155521e+32           1.1878013e+08           1.7502679e+05           1.0875602e+12           5.0663775e-06           3.5167177e+13          
9.6995294e+32           1.2515853e+08           1.7856227e+05           1.0658958e+12           5.2295303e-06           3.5899551e+13          
9.6835067e+32           1.3210650e+08           1.8228429e+05           1.0440324e+12           5.4036317e-06           3.6671587e+13          
9.6673463e+32           1.3969978e+08           1.8621010e+05           1.0217704e+12           5.5899278e-06           3.7487008e+13          
9.6511859e+32           1.4593212e+08           1.8931627e+05           9.9928678e+11           5.7403944e-06           3.8132951e+13          
9.6430367e+32           1.5030352e+08           1.9145406e+05           9.8786585e+11           5.8441197e-06           3.8578141e+13          
9.6348875e+32           1.5716871e+08           1.9474723e+05           9.7638451e+11           6.0041917e-06           3.9264747e+13          
9.6185891e+32           1.7234257e+08           2.0174248e+05           9.5322519e+11           6.3476143e-06           4.0726145e+13          
9.5857160e+32           1.9100806e+08           2.0964573e+05           9.0562123e+11           6.7607141e-06           4.2378968e+13          
9.5691412e+32           2.0145792e+08           2.1387464e+05           8.8122918e+11           6.9843779e-06           4.3266112e+13          
9.5608538e+32           2.0882123e+08           2.1678578e+05           8.6892292e+11           7.1387217e-06           4.3877861e+13          
9.5525664e+32           2.2057392e+08           2.2132285e+05           8.5653564e+11           7.3798751e-06           4.4832856e+13          
9.5358535e+32           2.3825467e+08           2.2781687e+05           8.3128250e+11           7.7353102e-06           4.6201379e+13          
9.5191406e+32           2.5834105e+08           2.3481956e+05           8.0566935e+11           8.1271989e-06           4.7680829e+13          
9.5022892e+32           2.7557731e+08           2.4050580e+05           7.7945593e+11           8.4559419e-06           4.8884674e+13          
9.4938635e+32           2.8787291e+08           2.4444763e+05           7.6620642e+11           8.6846232e-06           4.9721139e+13          
9.4854378e+32           3.0775105e+08           2.5063559e+05           7.5284998e+11           9.0449234e-06           5.1037091e+13          
9.4684480e+32           3.3850340e+08           2.5963343e+05           7.2555112e+11           9.5884706e-06           5.2954754e+13          
9.4514582e+32           3.6549105e+08           2.6702812e+05           6.9776850e+11           1.0052991e-05           5.4534675e+13          
9.4428940e+32           3.8511116e+08           2.7222149e+05           6.8358580e+11           1.0380847e-05           5.5647363e+13          
9.4343298e+32           4.1711301e+08           2.8039496e+05           6.6926623e+11           1.0899440e-05           5.7403820e+13          
9.4172015e+32           4.5537891e+08           2.8945860e+05           6.4015399e+11           1.1508319e-05           5.9354314e+13          
9.4085681e+32           4.8353110e+08           2.9586589e+05           6.2527168e+11           1.1941291e-05           6.0738544e+13          
9.3999348e+32           5.1453571e+08           3.0263589e+05           6.1022577e+11           1.2407536e-05           6.2204416e+13          
9.3913014e+32           5.4880424e+08           3.0980279e+05           5.9500896e+11           1.2910917e-05           6.3760485e+13          
9.3826680e+32           5.8697859e+08           3.1743573e+05           5.7961339e+11           1.3458319e-05           6.5421831e+13          
9.3739655e+32           6.2971787e+08           3.2558703e+05           5.6390492e+11           1.4055945e-05           6.7201229e+13          
9.3652630e+32           6.7759574e+08           3.3427869e+05           5.4799692e+11           1.4708224e-05           6.9103764e+13          
9.3565605e+32           7.3149600e+08           3.4357164e+05           5.3187942e+11           1.5423003e-05           7.1143341e+13          
9.3478580e+32           7.9274609e+08           3.5357713e+05           5.1554167e+11           1.6212112e-05           7.3347579e+13          
9.3390864e+32           8.4531038e+08           3.6168852e+05           4.9883859e+11           1.6875091e-05           7.5138295e+13          
9.3347005e+32           8.8281011e+08           3.6730721e+05           4.9040161e+11           1.7336565e-05           7.6382787e+13          
9.3303147e+32           9.4310673e+08           3.7607231e+05           4.8190061e+11           1.8060098e-05           7.8330699e+13          
9.3215430e+32           1.0360095e+09           3.8875012e+05           4.6468225e+11           1.9148581e-05           8.1155587e+13          
9.3127714e+32           1.1173870e+09           3.9913617e+05           4.4718271e+11           2.0078638e-05           8.3475805e+13          
